/Volumes/Zeus/meg/MMY4/subjs/10142/10142_Switch_run7_sss.fif	miss	MEG device	head	4.008847809396684 0.9969937205314636 -0.04028625041246414 -0.06618829071521759 -0.0018169470131397247 0.028709962964057922 0.9854772686958313 -0.16736388206481934 -0.003182333894073963 0.07196950912475586 0.16496044397354126 0.9836710095405579 0.0559035986661911 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/10142_Switch_run7_ds_sss.fif	miss	MEG device	head	4.050025614444166 1.0 0.0 0.0 -0.0010734153911471367 0.0 1.0 0.0 -0.0034280032850801945 0.0 0.0 1.0 0.05452703312039375 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/10142_Switch_run8_sss.fif	miss	MEG device	head	4.008921833708882 0.9977971911430359 -0.03695942461490631 -0.055091097950935364 -0.0019483938813209534 0.026767700910568237 0.9841296076774597 -0.17542089521884918 -0.0035240519791841507 0.06070023775100708 0.17355979979038239 0.9829509854316711 0.05596017464995384 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/10142_Switch_run8_ds_sss.fif	miss	MEG device	head	4.050025614444166 1.0 0.0 0.0 -0.0010734153911471367 0.0 1.0 0.0 -0.0034280032850801945 0.0 0.0 1.0 0.05452703312039375 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/10142_Switch_run9_sss.fif	miss	MEG device	head	4.010941473534331 0.9971919655799866 -0.030299216508865356 -0.06848160177469254 -0.0017841935623437166 0.01904865726828575 0.9870408177375793 -0.1593332439661026 -0.0033206632360816 0.07242182642221451 0.1575813740491867 0.9848465323448181 0.056029219180345535 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/10142_Switch_run9_ds_sss.fif	miss	MEG device	head	4.050025614444166 1.0 0.0 0.0 -0.0010734153911471367 0.0 1.0 0.0 -0.0034280032850801945 0.0 0.0 1.0 0.05452703312039375 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/concat_ds_sss.fif	miss	MEG device	head	4.050025614444166 1.0 0.0 0.0 -0.0010734153911471367 0.0 1.0 0.0 -0.0034280032850801945 0.0 0.0 1.0 0.05452703312039375 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10142/concat_ds_sss_bak.fif	miss	MEG device	head	4.050025614444166 1.0 0.0 0.0 -0.0010734153911471367 0.0 1.0 0.0 -0.0034280032850801945 0.0 0.0 1.0 0.05452703312039375 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run1_sss.fif	miss	MEG device	head	4.035312126856297 0.998439610004425 -0.020901719108223915 0.051775626838207245 0.0029124529100954533 0.024511931464076042 0.9972380995750427 -0.07010428607463837 -0.014993968419730663 -0.05016734451055527 0.07126404345035553 0.9961947798728943 0.049142900854349136 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run1_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run2_sss.fif	miss	MEG device	head	4.035584002267569 0.9982781410217285 -0.024650972336530685 0.05321940407156944 0.0032592336647212505 0.028248991817235947 0.9972883462905884 -0.06794936954975128 -0.014981117099523544 -0.051400091499090195 0.06933578848838806 0.9962679147720337 0.04866773262619972 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run2_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run3_sss.fif	miss	MEG device	head	4.034361248137429 0.9977371096611023 -0.018228543922305107 0.0647156685590744 0.0023085784632712603 0.022789692506194115 0.9972544312477112 -0.07045631110668182 -0.014797564595937729 -0.06325367093086243 0.07177174091339111 0.9954132437705994 0.04910687357187271 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run3_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run4_sss.fif	miss	MEG device	head	4.036651009460911 0.9982382655143738 -0.03444935381412506 0.048310402780771255 0.002908865688368678 0.037694141268730164 0.9969767928123474 -0.06794669479131699 -0.014724024571478367 -0.04582362249493599 0.06964800506830215 0.9965187907218933 0.049299441277980804 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run4_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run5_sss.fif	miss	MEG device	head	4.03625466953963 0.9981838464736938 -0.034187331795692444 0.04960015416145325 0.002512684091925621 0.0372418612241745 0.9973795413970947 -0.06202557682991028 -0.014734341762959957 -0.04734969139099121 0.06376013159751892 0.996841311454773 0.04903208091855049 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run5_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run6_sss.fif	miss	MEG device	head	4.036579184699804 0.9984893202781677 -0.03472170606255531 0.04258491098880768 0.003098980989307165 0.037277963012456894 0.997454822063446 -0.060780130326747894 -0.015074596740305424 -0.04036613553762436 0.06227578967809677 0.9972423911094666 0.04909757524728775 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run6_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run7_sss.fif	miss	MEG device	head	4.036188690923154 0.9982137084007263 -0.030675241723656654 0.05126509070396423 0.002464340068399906 0.03231116384267807 0.9989845156669617 -0.03139276057481766 -0.014404695481061935 -0.050250060856342316 0.032993122935295105 0.9981914162635803 0.04848809167742729 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run7_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run8_sss.fif	miss	MEG device	head	4.03690950688906 0.9981202483177185 -0.04910948872566223 0.03666536882519722 0.0019236479420214891 0.050513386726379395 0.9979849457740784 -0.03839873522520065 -0.014171142131090164 -0.0347057469189167 0.04017864167690277 0.9985896944999695 0.04931868612766266 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run8_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run9_sss.fif	miss	MEG device	head	4.036953096976504 0.9983289241790771 -0.0476103313267231 0.032751716673374176 0.0022090438287705183 0.04893272742629051 0.9979671239852905 -0.04083503037691116 -0.014374365098774433 -0.03074096143245697 0.04236941784620285 0.998629093170166 0.04932573810219765 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/10662_Switch_run9_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10662/concat_ds_sss.fif	miss	MEG device	head	4.052668394520879 1.0 0.0 0.0 0.0023720909375697374 0.0 1.0 0.0 -0.0013124227989464998 0.0 0.0 1.0 0.051608726382255554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run1_sss.fif	miss	MEG device	head	4.029705410706811 0.9999879598617554 -0.0012385845184326172 0.004769967868924141 -0.0012427204055711627 0.0018246134277433157 0.9921693801879883 -0.12488676607608795 -0.00727300439029932 -0.004577932879328728 0.12489394843578339 0.9921596050262451 0.05311894416809082 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run1_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run2_sss.fif	miss	MEG device	head	4.01978064206196 0.9999169111251831 0.008887464180588722 -0.00935435015708208 -0.0002327536349184811 -0.01013418659567833 0.9896708726882935 -0.1430007815361023 -0.00695338100194931 0.007986812852323055 0.14308366179466248 0.9896785020828247 0.050231870263814926 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run2_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run3_sss.fif	miss	MEG device	head	4.02757186756935 0.9996194839477539 0.0268916767090559 0.006221424788236618 -0.00042099610436707735 -0.026070328429341316 0.9938938617706299 -0.10722064971923828 -0.007693007122725248 -0.009066775441169739 0.10701760649681091 0.9942162036895752 0.05018336698412895 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run3_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run4_sss.fif	miss	MEG device	head	4.027435172232799 0.9999029040336609 0.00942737516015768 0.0102605652064085 -0.0013888465473428369 -0.008133127354085445 0.9927900433540344 -0.11959049105644226 -0.007378132548183203 -0.011314010247588158 0.1194954365491867 0.9927703738212585 0.05059308186173439 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run4_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run5_sss.fif	miss	MEG device	head	4.025110302725807 0.9998476505279541 0.012135732918977737 0.012541397474706173 -0.0013228042516857386 -0.010373035445809364 0.991176962852478 -0.13213862478733063 -0.0071528698317706585 -0.01403434295207262 0.13198842108249664 0.9911519289016724 0.051289886236190796 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run5_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run6_sss.fif	miss	MEG device	head	4.02154107845854 0.9999681711196899 0.007761732209473848 0.0016465994995087385 -0.001265052822418511 -0.007455488201230764 0.9901593923568726 -0.13974308967590332 -0.00716427993029356 -0.002715045353397727 0.1397264003753662 0.9901860952377319 0.05043564364314079 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run6_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run7_sss.fif	miss	MEG device	head	4.022297753486782 0.9999417066574097 0.0067628175020217896 0.008422616869211197 -0.0012631709687411785 -0.005465520545840263 0.9893423318862915 -0.1455058455467224 -0.007057752460241318 -0.009316880255937576 0.14545133709907532 0.9893215894699097 0.05166452378034592 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run7_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run8_sss.fif	miss	MEG device	head	4.02045635948889 0.9999588131904602 0.0077838352881371975 -0.004685199353843927 -0.0013120726216584444 -0.008373682387173176 0.9896958470344543 -0.1429411619901657 -0.00727905472740531 0.003524291794747114 0.14297448098659515 0.9897201657295227 0.05139009654521942 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run8_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run9_sss.fif	miss	MEG device	head	4.023899202933535 0.9999645352363586 0.0070707486011087894 0.00463059451431036 -0.0014723276253789663 -0.006366002839058638 0.9904577136039734 -0.13767148554325104 -0.00706913648173213 -0.005559847690165043 0.13763709366321564 0.990467369556427 0.051809947937726974 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/10772_Switch_run9_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/concat_ds_sss.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10772/concat_ds_sss_bak.fif	miss	MEG device	head	4.050341456706519 1.0 0.0 0.0 -0.00014783926599193364 0.0 1.0 0.0 -0.003721642540767789 0.0 0.0 1.0 0.05421093851327896 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run1_sss.fif	miss	MEG device	head	4.014218565542251 0.9992908835411072 -0.036031290888786316 0.010914798825979233 0.001426698174327612 0.034737005829811096 0.9942068457603455 0.10171379148960114 -0.0095824608579278 -0.014516450464725494 -0.10126253962516785 0.9947536587715149 0.03856762498617172 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run1_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run2_sss.fif	miss	MEG device	head	4.019224556162953 0.999347448348999 -0.021663634106516838 0.028897887095808983 0.0011747218668460846 0.01902116648852825 0.9958698749542236 0.08877487480640411 -0.008123362436890602 -0.03070172853767872 -0.08816727995872498 0.9956322908401489 0.039162296801805496 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run2_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run3_sss.fif	miss	MEG device	head	4.016009044717066 0.9992569088935852 -0.03586675971746445 0.014097921550273895 0.0010910023702308536 0.034333594143390656 0.9946873784065247 0.0970449149608612 -0.008581297472119331 -0.01750371605157852 -0.09648878872394562 0.9951799511909485 0.03875793516635895 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run3_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run4_sss.fif	miss	MEG device	head	4.019548554089852 0.9989849925041199 -0.03402198478579521 0.029516611248254776 0.00020021956879645586 0.03147599473595619 0.9960682988166809 0.08280680328607559 -0.0070265308022499084 -0.03221781551837921 -0.08179370313882828 0.996128261089325 0.03942740708589554 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run4_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run5_sss.fif	miss	MEG device	head	4.019302599597722 0.9988552927970886 -0.03323045372962952 0.034405555576086044 -4.2708124965429306e-05 0.030277596786618233 0.9960851073265076 0.08305120468139648 -0.006704472005367279 -0.037030693143606186 -0.08191442489624023 0.9959511160850525 0.039599478244781494 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run5_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run6_sss.fif	miss	MEG device	head	4.017685224069282 0.9991004467010498 -0.02228427864611149 0.03608144074678421 0.0005219674203544855 0.01865178532898426 0.9950063228607178 0.09805567562580109 -0.0066459267400205135 -0.03808635473251343 -0.09729447960853577 0.994526743888855 0.04005188122391701 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run6_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run7_sss.fif	miss	MEG device	head	4.018194618751295 0.9988972544670105 -0.03161647543311119 0.034705765545368195 -5.733105354011059e-06 0.028252242133021355 0.9952202439308167 0.09347926080226898 -0.00614700373262167 -0.03749536722898483 -0.09239566326141357 0.9950161576271057 0.0402839370071888 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run7_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run8_sss.fif	miss	MEG device	head	4.015357731259428 0.9988656044006348 -0.041033487766981125 0.024161431938409805 -0.00010860257316380739 0.0384385846555233 0.9942935705184937 0.09951214492321014 -0.006915318313986063 -0.02810688689351082 -0.0984705239534378 0.9947429895401001 0.03997822478413582 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run8_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run9_sss.fif	miss	MEG device	head	4.0176435698522255 0.9987525939941406 -0.03561641648411751 0.0350007563829422 -0.0004128344589844346 0.03221326693892479 0.9951076507568359 0.09340031445026398 -0.005763366352766752 -0.038156092166900635 -0.0921563059091568 0.9950134754180908 0.04026052728295326 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/10811_Switch_run9_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/concat_ds_sss.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10811/concat_ds_sss_bak.fif	miss	MEG device	head	4.049062136444263 1.0 0.0 0.0 0.000492712133564055 0.0 1.0 0.0 0.0022571070585399866 0.0 0.0 1.0 0.04631231725215912 0.0 0.0 0.0 1.0
/Volumes/Zeus/meg/MMY4/subjs/10843/10843_Switch_run1_sss.fif	miss	MEG device	head	4.009005389176309 0.9992929697036743 0.0023584249429404736 0.0375257208943367 0.004886711481958628 0.00463265273720026 0.9827038049697876 -0.1851266324520111 -0.0005695447325706482 -0.037313275039196014 0.18516957759857178 0.9819979667663574 0.033447012305259705 0.0 0.0 0.0 1.0
